system:index,CropCode,IrrigatedPrc,UID,Year,cropName,crop_mn,crop_mn_code,crop_mn_codeyear,crop_mnyear,irrig_management,mean,name,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000003c,4,0.0,1230918.0,2014.0,Sorghum,Sorghum rainfed,4,4_Logan,Sorghum rainfed Logan,rainfed,0.11478740938180093,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000002,5,0.0,1081674.0,2014.0,Soybeans,Soybeans rainfed,6,6_Cheyenne,Soybeans rainfed Cheyenne,rainfed,0.20083664353777597,Cheyenne,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000008,5,0.0,990666.0,2014.0,Soybeans,Soybeans rainfed,6,6_Rawlins,Soybeans rainfed Rawlins,rainfed,0.10261618514684871,Rawlins,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000000f,5,0.0,1482821.0,2014.0,Soybeans,Soybeans rainfed,6,6_Decatur,Soybeans rainfed Decatur,rainfed,0.037422164610667566,Decatur,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000014,5,0.0,365399.0,2014.0,Soybeans,Soybeans rainfed,6,6_Sherman,Soybeans rainfed Sherman,rainfed,0.03688004285554679,Sherman,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000001b,5,0.0,1491908.0,2014.0,Soybeans,Soybeans rainfed,6,6_Gove,Soybeans rainfed Gove,rainfed,0.0721767677398581,Gove,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000023,5,0.0,375739.0,2014.0,Soybeans,Soybeans rainfed,6,6_Thomas,Soybeans rainfed Thomas,rainfed,-0.0043269088040344674,Thomas,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000002b,5,0.0,570458.0,2014.0,Soybeans,Soybeans rainfed,6,6_Sheridan,Soybeans rainfed Sheridan,rainfed,0.04640437591939129,Sheridan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000033,5,0.0,116906.0,2014.0,Soybeans,Soybeans rainfed,6,6_Graham,Soybeans rainfed Graham,rainfed,0.08121312445171612,Graham,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000003e,5,0.0,179770.0,2014.0,Soybeans,Soybeans rainfed,6,6_Logan,Soybeans rainfed Logan,rainfed,0.11478740938180093,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000003,24,0.0,1081460.0,2014.0,Winter Wheat,Winter Wheat rainfed,8,8_Cheyenne,Winter Wheat rainfed Cheyenne,rainfed,0.20083664353777597,Cheyenne,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000000a,24,0.0,1072136.0,2014.0,Winter Wheat,Winter Wheat rainfed,8,8_Rawlins,Winter Wheat rainfed Rawlins,rainfed,0.10261618514684871,Rawlins,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000011,24,0.0,800863.0,2014.0,Winter Wheat,Winter Wheat rainfed,8,8_Decatur,Winter Wheat rainfed Decatur,rainfed,0.037422164610667566,Decatur,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000015,24,0.0,365332.0,2014.0,Winter Wheat,Winter Wheat rainfed,8,8_Sherman,Winter Wheat rainfed Sherman,rainfed,0.03688004285554679,Sherman,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000001d,24,0.0014391556953254891,1091367.0,2014.0,Winter Wheat,Winter Wheat rainfed,8,8_Gove,Winter Wheat rainfed Gove,rainfed,0.0721767677398581,Gove,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000025,24,0.03490840035746201,1379792.0,2014.0,Winter Wheat,Winter Wheat rainfed,8,8_Thomas,Winter Wheat rainfed Thomas,rainfed,-0.0043269088040344674,Thomas,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000002d,24,0.0479167995916544,349157.0,2014.0,Winter Wheat,Winter Wheat rainfed,8,8_Sheridan,Winter Wheat rainfed Sheridan,rainfed,0.04640437591939129,Sheridan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000035,24,0.0,542522.0,2014.0,Winter Wheat,Winter Wheat rainfed,8,8_Graham,Winter Wheat rainfed Graham,rainfed,0.08121312445171612,Graham,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000038,24,0.0,386635.0,2014.0,Winter Wheat,Winter Wheat rainfed,8,8_Wallace,Winter Wheat rainfed Wallace,rainfed,0.11477081404735458,Wallace,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000040,24,0.0,1381060.0,2014.0,Winter Wheat,Winter Wheat rainfed,8,8_Logan,Winter Wheat rainfed Logan,rainfed,0.11478740938180093,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000004,1,0.9305244030549956,1554031.0,2014.0,Corn,Corn irrigated,1,1_Rawlins,Corn irrigated Rawlins,irrigated,0.10261618514684871,Rawlins,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000000b,1,0.6374063974375623,1085515.0,2014.0,Corn,Corn irrigated,1,1_Decatur,Corn irrigated Decatur,irrigated,0.037422164610667566,Decatur,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000016,1,1.0,842199.0,2014.0,Corn,Corn irrigated,1,1_Gove,Corn irrigated Gove,irrigated,0.0721767677398581,Gove,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000001e,1,0.9153202272508995,350949.0,2014.0,Corn,Corn irrigated,1,1_Thomas,Corn irrigated Thomas,irrigated,-0.0043269088040344674,Thomas,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000026,1,0.8670309653916211,1371392.0,2014.0,Corn,Corn irrigated,1,1_Sheridan,Corn irrigated Sheridan,irrigated,0.04640437591939129,Sheridan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000002e,1,0.9793019388914386,118500.0,2014.0,Corn,Corn irrigated,1,1_Graham,Corn irrigated Graham,irrigated,0.08121312445171612,Graham,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000039,1,0.9390561911170928,178158.0,2014.0,Corn,Corn irrigated,1,1_Logan,Corn irrigated Logan,irrigated,0.11478740938180093,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000006,4,0.7034641368405923,994822.0,2014.0,Sorghum,Sorghum irrigated,3,3_Rawlins,Sorghum irrigated Rawlins,irrigated,0.10261618514684871,Rawlins,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000000d,4,0.7164738454412429,1084391.0,2014.0,Sorghum,Sorghum irrigated,3,3_Decatur,Sorghum irrigated Decatur,irrigated,0.037422164610667566,Decatur,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000018,4,0.883200563976031,1561229.0,2014.0,Sorghum,Sorghum irrigated,3,3_Gove,Sorghum irrigated Gove,irrigated,0.0721767677398581,Gove,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000020,4,0.5671353599366273,352611.0,2014.0,Sorghum,Sorghum irrigated,3,3_Thomas,Sorghum irrigated Thomas,irrigated,-0.0043269088040344674,Thomas,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000028,4,0.5655150351887397,353851.0,2014.0,Sorghum,Sorghum irrigated,3,3_Sheridan,Sorghum irrigated Sheridan,irrigated,0.04640437591939129,Sheridan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000030,4,0.6194590911554514,542536.0,2014.0,Sorghum,Sorghum irrigated,3,3_Graham,Sorghum irrigated Graham,irrigated,0.08121312445171612,Graham,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000003b,4,0.8461808467073575,1333329.0,2014.0,Sorghum,Sorghum irrigated,3,3_Logan,Sorghum irrigated Logan,irrigated,0.11478740938180093,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000001a,5,0.7676095456971387,844186.0,2014.0,Soybeans,Soybeans irrigated,5,5_Gove,Soybeans irrigated Gove,irrigated,0.0721767677398581,Gove,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000022,5,0.9323443383016461,1231179.0,2014.0,Soybeans,Soybeans irrigated,5,5_Thomas,Soybeans irrigated Thomas,irrigated,-0.0043269088040344674,Thomas,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000002a,5,0.9133026916694812,348063.0,2014.0,Soybeans,Soybeans irrigated,5,5_Sheridan,Soybeans irrigated Sheridan,irrigated,0.04640437591939129,Sheridan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000032,5,0.6870551217359606,119443.0,2014.0,Soybeans,Soybeans irrigated,5,5_Graham,Soybeans irrigated Graham,irrigated,0.08121312445171612,Graham,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000003d,5,0.5103052101797105,1333133.0,2014.0,Soybeans,Soybeans irrigated,5,5_Logan,Soybeans irrigated Logan,irrigated,0.11478740938180093,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000009,24,0.9125401740076928,1554250.0,2014.0,Winter Wheat,Winter Wheat irrigated,7,7_Rawlins,Winter Wheat irrigated Rawlins,irrigated,0.10261618514684871,Rawlins,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000010,24,0.7866108786610878,1084973.0,2014.0,Winter Wheat,Winter Wheat irrigated,7,7_Decatur,Winter Wheat irrigated Decatur,irrigated,0.037422164610667566,Decatur,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000001c,24,0.7248451044377038,842084.0,2014.0,Winter Wheat,Winter Wheat irrigated,7,7_Gove,Winter Wheat irrigated Gove,irrigated,0.0721767677398581,Gove,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000024,24,0.6293484954814317,1333533.0,2014.0,Winter Wheat,Winter Wheat irrigated,7,7_Thomas,Winter Wheat irrigated Thomas,irrigated,-0.0043269088040344674,Thomas,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000002c,24,0.9076477302660462,1370844.0,2014.0,Winter Wheat,Winter Wheat irrigated,7,7_Sheridan,Winter Wheat irrigated Sheridan,irrigated,0.04640437591939129,Sheridan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_00000000000000000034,24,0.5003645453598583,118770.0,2014.0,Winter Wheat,Winter Wheat irrigated,7,7_Graham,Winter Wheat irrigated Graham,irrigated,0.08121312445171612,Graham,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_30_60_0000000000000000003f,24,0.8233959549566998,178103.0,2014.0,Winter Wheat,Winter Wheat irrigated,7,7_Logan,Winter Wheat irrigated Logan,irrigated,0.11478740938180093,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000000,1,0.0,1081241.0,2014.0,Corn,Corn rainfed,2,2_Cheyenne,Corn rainfed Cheyenne,rainfed,0.2515569678939856,Cheyenne,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000005,1,0.0,994372.0,2014.0,Corn,Corn rainfed,2,2_Rawlins,Corn rainfed Rawlins,rainfed,0.14105765289476183,Rawlins,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_0000000000000000000c,1,0.0,1085029.0,2014.0,Corn,Corn rainfed,2,2_Decatur,Corn rainfed Decatur,rainfed,0.15978296940666248,Decatur,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000012,1,0.0,362111.0,2014.0,Corn,Corn rainfed,2,2_Sherman,Corn rainfed Sherman,rainfed,0.08296557165667859,Sherman,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000017,1,0.0,1492251.0,2014.0,Corn,Corn rainfed,2,2_Gove,Corn rainfed Gove,rainfed,0.1271329337158617,Gove,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_0000000000000000001f,1,0.0,1381408.0,2014.0,Corn,Corn rainfed,2,2_Thomas,Corn rainfed Thomas,rainfed,0.05105393456541419,Thomas,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000027,1,0.026023937630394234,1371136.0,2014.0,Corn,Corn rainfed,2,2_Sheridan,Corn rainfed Sheridan,rainfed,0.0870599091601432,Sheridan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_0000000000000000002f,1,0.0,1242366.0,2014.0,Corn,Corn rainfed,2,2_Graham,Corn rainfed Graham,rainfed,0.16527533916281406,Graham,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000036,1,0.0,387026.0,2014.0,Corn,Corn rainfed,2,2_Wallace,Corn rainfed Wallace,rainfed,0.15944436919994703,Wallace,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_0000000000000000003a,1,0.0,1333247.0,2014.0,Corn,Corn rainfed,2,2_Logan,Corn rainfed Logan,rainfed,0.15348651232066796,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000001,4,0.0,1081574.0,2014.0,Sorghum,Sorghum rainfed,4,4_Cheyenne,Sorghum rainfed Cheyenne,rainfed,0.2515569678939856,Cheyenne,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000007,4,0.0,1072291.0,2014.0,Sorghum,Sorghum rainfed,4,4_Rawlins,Sorghum rainfed Rawlins,rainfed,0.14105765289476183,Rawlins,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_0000000000000000000e,4,0.0,1084660.0,2014.0,Sorghum,Sorghum rainfed,4,4_Decatur,Sorghum rainfed Decatur,rainfed,0.15978296940666248,Decatur,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000013,4,0.0,1375318.0,2014.0,Sorghum,Sorghum rainfed,4,4_Sherman,Sorghum rainfed Sherman,rainfed,0.08296557165667859,Sherman,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000019,4,0.0019387359441644936,842253.0,2014.0,Sorghum,Sorghum rainfed,4,4_Gove,Sorghum rainfed Gove,rainfed,0.1271329337158617,Gove,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000021,4,0.4413524057217165,375895.0,2014.0,Sorghum,Sorghum rainfed,4,4_Thomas,Sorghum rainfed Thomas,rainfed,0.05105393456541419,Thomas,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000029,4,0.2808053431419998,349268.0,2014.0,Sorghum,Sorghum rainfed,4,4_Sheridan,Sorghum rainfed Sheridan,rainfed,0.0870599091601432,Sheridan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000031,4,0.2790697674418605,542545.0,2014.0,Sorghum,Sorghum rainfed,4,4_Graham,Sorghum rainfed Graham,rainfed,0.16527533916281406,Graham,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000037,4,0.0,388359.0,2014.0,Sorghum,Sorghum rainfed,4,4_Wallace,Sorghum rainfed Wallace,rainfed,0.15944436919994703,Wallace,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_0000000000000000003c,4,0.0,1230918.0,2014.0,Sorghum,Sorghum rainfed,4,4_Logan,Sorghum rainfed Logan,rainfed,0.15348651232066796,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000002,5,0.0,1081674.0,2014.0,Soybeans,Soybeans rainfed,6,6_Cheyenne,Soybeans rainfed Cheyenne,rainfed,0.2515569678939856,Cheyenne,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000008,5,0.0,990666.0,2014.0,Soybeans,Soybeans rainfed,6,6_Rawlins,Soybeans rainfed Rawlins,rainfed,0.14105765289476183,Rawlins,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_0000000000000000000f,5,0.0,1482821.0,2014.0,Soybeans,Soybeans rainfed,6,6_Decatur,Soybeans rainfed Decatur,rainfed,0.15978296940666248,Decatur,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000014,5,0.0,365399.0,2014.0,Soybeans,Soybeans rainfed,6,6_Sherman,Soybeans rainfed Sherman,rainfed,0.08296557165667859,Sherman,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_0000000000000000001b,5,0.0,1491908.0,2014.0,Soybeans,Soybeans rainfed,6,6_Gove,Soybeans rainfed Gove,rainfed,0.1271329337158617,Gove,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000023,5,0.0,375739.0,2014.0,Soybeans,Soybeans rainfed,6,6_Thomas,Soybeans rainfed Thomas,rainfed,0.05105393456541419,Thomas,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_0000000000000000002b,5,0.0,570458.0,2014.0,Soybeans,Soybeans rainfed,6,6_Sheridan,Soybeans rainfed Sheridan,rainfed,0.0870599091601432,Sheridan,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_00000000000000000033,5,0.0,116906.0,2014.0,Soybeans,Soybeans rainfed,6,6_Graham,Soybeans rainfed Graham,rainfed,0.16527533916281406,Graham,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_ksat_60_100_0000000000000000003e,5,0.0,179770.0,2014.0,Soybeans,Soybeans rainfed,6,6_Logan,Soybeans rainfed Logan,rainfed,0.15348651232066796,Logan,"{""type"":""MultiPoint"",""coordinates"":[]}"
